aX,aY,aZ,gX,gY,gZ
0.214,0.449,-0.77,-8.606,55.115,33.997
0.218,0.418,-0.806,-3.662,53.711,30.212
0.221,0.407,-0.834,-0.244,49.744,25.513
0.204,0.415,-0.826,1.953,43.884,19.592
0.166,0.418,-0.792,4.7,36.621,12.878
0.112,0.434,-0.738,8.484,29.114,5.493
0.058,0.415,-0.683,13.611,22.278,-1.77
0.006,0.353,-0.639,18.738,16.724,-8.911
-0.041,0.283,-0.602,21.545,11.78,-16.724
-0.084,0.229,-0.558,21.545,7.141,-24.048
-0.146,0.188,-0.5,20.386,2.869,-31.128
-0.216,0.138,-0.44,19.714,-0.366,-37.048
-0.269,0.053,-0.379,19.775,-2.869,-41.077
-0.326,-0.053,-0.316,19.531,-5.005,-41.992
-0.375,-0.09,-0.258,17.334,-7.385,-39.307
-0.402,-0.114,-0.197,14.709,-10.132,-32.959
-0.46,-0.14,-0.133,13.794,-12.939,-24.17
-0.486,-0.119,-0.055,13.123,-15.93,-13.55
-0.523,-0.084,0.05,13.916,-17.639,-3.906
-0.605,-0.113,0.141,16.235,-18.066,3.54
-0.614,-0.112,0.196,17.151,-16.357,8.545
-0.657,-0.106,0.288,16.602,-13.062,9.521
-0.785,-0.128,0.388,16.968,-9.705,7.996
-0.811,-0.099,0.453,16.479,-5.066,6.836
-0.796,0.003,0.525,16.968,-0.244,4.7
-0.837,0.038,0.614,22.034,4.272,0.122
-0.889,-0.047,0.734,29.114,8.606,-6.226
-0.979,-0.193,0.83,32.471,12.695,-13.611
-0.99,-0.255,0.878,27.954,17.09,-19.714
-1.021,-0.259,0.946,19.531,21.851,-23.926
-1.05,-0.245,1.015,12.39,26.123,-24.963
-1.025,-0.244,1.13,7.69,29.541,-21.729
-1.153,-0.318,1.267,5.737,32.166,-17.151
-1.218,-0.378,1.343,2.075,36.255,-12.39
-1.179,-0.345,1.405,-3.601,42.664,-7.996
-1.109,-0.343,1.418,-7.385,48.828,-5.737
-1.062,-0.331,1.436,-9.216,53.162,-4.883
-1.015,-0.367,1.479,-10.193,55.786,-5.066
-1.016,-0.436,1.514,-11.841,56.824,-4.883
-0.967,-0.47,1.548,-15.442,58.472,-3.235
-0.953,-0.394,1.602,-20.264,58.716,0.061
-0.932,-0.386,1.589,-22.156,58.167,5.188
-0.846,-0.412,1.532,-22.156,57.922,9.827
-0.786,-0.398,1.48,-23.315,56.824,12.756
-0.703,-0.397,1.419,-24.658,53.772,14.587
-0.652,-0.374,1.382,-25.879,48.279,15.32
-0.624,-0.386,1.308,-25.818,40.222,15.869
-0.588,-0.427,1.208,-25.33,30.64,16.418
-0.557,-0.437,1.12,-25.879,19.043,17.09
-0.54,-0.406,1.06,-25.574,6.775,17.395
-0.659,-0.339,1.123,-21.729,-5.31,17.761
-1.653,-0.703,2.735,-11.841,-12.512,22.583
-4,-2.417,4,-0.61,38.94,48.401
1.784,0.161,-1.209,-27.893,223.572,75.745
0.162,-0.551,0.98,-35.828,181.152,57.617
-0.69,-0.33,2.005,-21.118,118.347,30.701
0.537,0.114,0.959,-26.489,138.672,13.428
0.808,-0.012,0.987,-32.532,114.136,-6.348
0.758,-0.028,1.177,-30.09,66.101,-12.085
0.448,0.017,1.037,-15.442,27.039,-5.92
-0.219,0.03,1.066,-0.183,-4.456,-1.343
-0.636,-0.032,1.088,11.78,-18.005,1.16
-0.52,-0.082,0.947,18.86,-16.174,3.601
-0.39,-0.146,0.886,23.987,-13.916,5.737
-0.355,-0.186,0.864,25.94,-13.855,7.019
-0.354,-0.218,0.833,26.184,-13.611,6.653
-0.416,-0.263,0.841,25.391,-13.428,6.836
-0.454,-0.302,0.857,23.376,-12.512,7.385
-0.439,-0.335,0.852,20.203,-10.986,7.385
-0.421,-0.368,0.846,15.747,-9.766,6.104
-0.406,-0.385,0.835,10.132,-8.789,3.601
-0.398,-0.38,0.833,3.845,-7.812,0.549
-0.404,-0.353,0.847,-2.319,-7.019,-2.441
-0.405,-0.297,0.86,-7.629,-6.348,-5.127
-0.412,-0.247,0.872,-11.536,-5.676,-8.118
-0.423,-0.201,0.879,-13.428,-5.249,-10.071
-0.44,-0.172,0.892,-13.672,-4.639,-10.681
-0.442,-0.153,0.898,-12.878,-4.15,-10.254
-0.421,-0.139,0.901,-11.047,-4.15,-8.85
-0.401,-0.133,0.899,-8.911,-4.517,-7.019
-0.411,-0.15,0.896,-6.836,-5.371,-5.249
-0.417,-0.167,0.892,-5.249,-6.104,-4.395
-0.418,-0.162,0.893,-4.211,-6.592,-3.906
-0.422,-0.149,0.897,-3.113,-7.019,-3.296
-0.423,-0.146,0.892,-1.77,-7.324,-2.93
-3.706,-0.293,0.904,1.892,-227.051,1.343
-3.986,-0.534,1.314,-12.329,-260.071,-7.751
-3.685,-0.435,1.542,-37.17,-280.579,-16.663
-3.142,-0.116,1.573,-53.955,-299.744,-29.114
-2.816,0.091,1.695,-47.791,-322.388,-48.096
-2.618,-0.036,1.844,-26.978,-339.233,-73.425
-2.299,-0.236,1.903,-12.085,-341.797,-101.868
-1.918,-0.292,1.864,-11.047,-333.679,-130.676
-1.529,-0.279,1.747,-16.846,-320.801,-156.616
-1.146,-0.344,1.585,-22.522,-307.556,-176.941
-0.855,-0.459,1.443,-30.151,-296.326,-190.002
-0.681,-0.547,1.34,-42.236,-286.499,-194.702
-0.593,-0.567,1.277,-56.519,-275.635,-189.209
-0.493,-0.537,1.206,-68.481,-263.062,-173.096
-0.34,-0.474,1.12,-74.829,-250.305,-149.963
-0.19,-0.425,1.019,-75.012,-238.586,-123.779
-0.054,-0.443,0.956,-70.679,-228.76,-97.412
0.018,-0.509,0.978,-65.796,-219.238,-73.669
0.046,-0.507,1.028,-62.5,-205.688,-53.467
0.216,-0.491,1.013,-59.875,-184.204,-36.438
0.481,-0.411,0.928,-56.641,-158.386,-23.56
0.712,-0.283,0.832,-50.293,-134.216,-15.686
0.846,-0.2,0.764,-38.33,-113.892,-12.268
0.907,-0.218,0.744,-23.01,-94.666,-12.146
0.905,-0.277,0.749,-9.521,-73.608,-13.489
0.889,-0.312,0.76,-0.549,-49.133,-14.832
0.896,-0.31,0.734,5.005,-21.851,-15.808
0.926,-0.308,0.674,8.972,5.493,-16.479
0.937,-0.326,0.605,13.062,31.311,-17.273
0.897,-0.332,0.553,16.418,54.443,-16.968
0.834,-0.316,0.517,20.325,74.951,-14.221
0.742,-0.303,0.499,25.452,93.445,-8.545
0.632,-0.324,0.483,31.311,110.779,-0.61
0.528,-0.341,0.467,36.133,127.197,9.277
0.436,-0.326,0.459,38.574,142.456,19.653
0.325,-0.291,0.474,40.222,156.006,29.968
0.156,-0.249,0.517,42.297,168.457,39.368
-0.048,-0.144,0.569,44.922,180.725,48.096
-0.278,-0.059,0.612,51.819,193.848,54.077
-0.492,0.005,0.628,62.073,206.543,56.58
-0.727,-0.036,0.646,74.219,216.614,57.007
-1.018,-0.162,0.691,84.106,224.426,56.091
-1.177,-0.223,0.699,86.06,231.14,55.847
-1.218,-0.195,0.67,81.116,236.206,56.885
-1.239,-0.054,0.667,75.806,237.122,58.289
-1.29,0.111,0.705,76.233,233.704,58.96
-1.426,0.083,0.794,84.9,229.126,57.129
-1.503,-0.089,0.877,93.628,226.685,54.26
-1.515,-0.199,0.939,91.553,225.281,52.979
-1.496,-0.195,0.982,81.482,223.45,53.284
-1.45,-0.115,1.037,71.106,219.849,56.335
-1.446,-0.057,1.109,66.162,214.355,61.707
-1.437,-0.048,1.175,65.43,209.229,68.176
-1.451,-0.114,1.202,64.697,204.651,72.998
-1.48,-0.134,1.188,59.875,200.012,74.097
-1.487,0.014,1.139,52.063,193.542,72.815
-1.445,0.163,1.063,48.279,183.777,69.702
-1.383,0.168,0.981,49.377,171.875,62.988
-1.322,0.131,0.912,48.706,157.959,51.331
-1.292,0.125,0.88,43.518,142.151,36.072
-1.329,0.09,0.871,37.72,126.343,18.494
-1.438,0.008,0.831,33.386,112.366,0.854
-1.923,-0.293,0.778,29.297,98.267,-15.198
-3.754,-0.622,1.465,8.484,82.947,-36.499
-2.935,0.092,1.762,-61.279,85.815,-62.561
-0.544,0.728,1.174,-63.416,114.563,-42.786
0.652,0.822,1.33,-34.119,97.961,-21.301
1.141,0.197,1.389,-3.662,67.81,-14.282
0.863,-0.884,0.874,15.32,38.513,-8.606
0.066,-1.199,0.848,17.334,3.967,1.404
-0.352,-0.388,0.975,5.859,-19.592,3.296
-0.31,0.129,0.913,-5.493,-24.78,-3.113
-0.464,-0.092,0.898,-3.479,-25.513,-5.493
-0.572,-0.292,0.862,1.16,-22.766,-2.441
-0.576,-0.285,0.84,0.916,-17.7,-0.488
-0.526,-0.222,0.814,-2.869,-11.658,-1.16
-0.551,-0.159,0.825,-6.165,-6.042,-2.197
-0.614,-0.129,0.882,-7.507,-0.854,-2.197
-0.566,-0.135,0.895,-7.874,5.066,-1.77
-0.464,-0.096,0.906,-7.202,9.583,-0.854
-0.383,-0.043,0.914,-5.005,11.353,0.671
-0.353,-0.044,0.93,-1.343,10.986,2.502
-0.336,-0.052,0.917,3.357,9.399,4.395
-0.329,-0.062,0.933,7.935,6.897,5.981
-0.329,-0.126,0.925,12.451,4.028,7.568
-0.329,-0.211,0.905,15.076,1.587,8.179
-0.335,-0.249,0.895,15.747,-0.793,7.874
-0.373,-0.271,0.894,14.465,-2.686,6.653
-0.4,-0.283,0.89,12.024,-3.723,5.005
-0.428,-0.273,0.888,9.399,-3.967,3.662
-0.424,-0.271,0.882,6.714,-3.174,2.38
-0.412,-0.261,0.88,4.395,-2.319,1.343
-0.391,-0.233,0.882,2.014,-1.587,0.244
-0.399,-0.198,0.897,0.305,-1.465,-0.61
-0.425,-0.174,0.909,0.244,-1.587,-0.854
-0.421,-0.162,0.9,0.916,-1.709,-0.366
-0.393,-0.17,0.892,2.136,-1.892,0.61
-0.377,-0.184,0.882,2.93,-2.075,0.977
-0.383,-0.194,0.886,2.991,-2.136,0.793
-0.423,-0.191,0.89,2.686,-2.197,0.488
-0.43,-0.19,0.895,2.38,-1.77,0.305
-0.417,-0.204,0.89,1.892,-1.221,0.183
-0.369,-0.232,0.877,1.221,-0.977,0.122
-0.34,-0.235,0.875,0.305,-1.282,-0.549
-0.373,-0.213,0.891,-1.221,-2.136,-1.648
-0.415,-0.173,0.902,-1.892,-3.113,-2.136
-0.422,-0.149,0.906,-1.709,-3.601,-2.075
-0.413,-0.139,0.911,-0.244,-3.967,-1.587
-0.402,-0.151,0.918,1.77,-4.395,-0.671
-0.391,-0.158,0.918,3.54,-5.188,0.183
-0.391,-0.153,0.912,5.371,-6.775,0.977
-0.388,-0.171,0.916,7.019,-8.057,1.343
-0.38,-0.152,0.924,8.423,-9.827,1.709
-0.37,-0.124,0.927,10.498,-11.902,2.258
-0.391,-0.11,0.935,13.55,-14.587,3.296
-0.388,-0.088,0.985,17.822,-18.127,5.188
-0.333,-0.064,1.035,25.146,-23.743,7.202
-0.343,-0.099,1.086,34.79,-34.241,9.277
-0.338,-0.087,1.142,43.091,-47.913,11.414
-2.708,0.474,1.42,28.198,-206.665,36.804
-3.527,-1.036,1.926,72.388,-235.779,18.25
-3.386,-1.985,2.326,58.228,-235.962,7.324
-2.515,-0.82,2.079,-19.043,-219.543,1.099
-2.011,0.08,1.925,-52.49,-215.82,-4.883
-1.86,-0.125,1.929,-24.902,-219.055,-17.395
-1.705,-0.571,1.916,2.197,-212.646,-37.659
-1.419,-0.617,1.783,0.61,-194.153,-61.035
-1.08,-0.414,1.561,-12.573,-171.509,-82.275
-0.768,-0.33,1.291,-18.25,-149.78,-99.915
-0.502,-0.415,1.009,-19.897,-131.287,-115.417
-0.297,-0.499,0.744,-26.489,-115.54,-128.54
-0.122,-0.482,0.493,-38.635,-101.257,-138.794
0.026,-0.376,0.267,-49.561,-87.952,-144.348
0.167,-0.325,0.058,-52.917,-75.684,-144.653
0.282,-0.339,-0.116,-49.622,-64.636,-140.137
0.346,-0.382,-0.244,-43.457,-55.603,-130.676
0.409,-0.416,-0.346,-37.109,-47.18,-116.76
0.478,-0.383,-0.429,-30.518,-40.283,-99.487
0.527,-0.279,-0.472,-22.217,-35.828,-79.346
0.551,-0.143,-0.505,-10.071,-33.508,-56.396
0.538,-0.094,-0.528,5.554,-32.654,-33.264
0.512,-0.086,-0.545,19.348,-32.715,-13.489
0.487,-0.013,-0.537,27.222,-33.447,-0.427
0.423,0.034,-0.487,31.494,-34.424,8.118
0.338,0.019,-0.405,33.386,-33.447,15.076
0.246,0.039,-0.29,30.945,-28.809,20.203
0.162,0.092,-0.19,26.55,-19.714,23.987
0.138,0.113,-0.142,21.973,-7.385,27.1
0.138,0.127,-0.14,17.029,4.822,29.175
0.132,0.15,-0.149,11.292,14.526,30.273
0.087,0.172,-0.129,5.981,20.874,30.518
0.006,0.195,-0.059,2.808,25.391,30.273
-0.112,0.224,0.044,2.014,30.457,30.273
-0.264,0.216,0.178,4.333,37.72,29.968
-0.435,0.112,0.302,8.728,48.95,28.32
-0.511,-0.063,0.364,10.315,63.66,26.184
-0.538,-0.248,0.385,4.456,78.613,23.437
-0.63,-0.347,0.4,-7.141,89.966,20.935
-0.688,-0.344,0.387,-20.142,96.252,23.254
-0.714,-0.276,0.386,-27.344,97.656,30.212
-0.739,-0.155,0.422,-25.757,95.337,40.283
-0.807,-0.099,0.528,-15.625,91.37,52.49
-0.936,-0.212,0.669,-0.366,89.661,63.416
-0.998,-0.302,0.764,9.766,92.224,71.594
-1.021,-0.3,0.857,11.658,97.778,76.233
-1.05,-0.224,0.92,11.292,105.652,76.66
-0.963,-0.083,0.964,12.024,113.464,75.073
-0.891,-0.004,1.005,16.663,118.164,71.899
-0.859,-0.09,1.049,23.682,119.69,66.223
-0.869,-0.208,1.136,24.902,119.751,58.228
-0.925,-0.229,1.241,18.433,121.826,49.561
-0.925,-0.16,1.317,9.766,127.563,42.297
-0.895,-0.154,1.324,4.822,135.742,36.682
-0.845,-0.319,1.273,2.686,142.517,32.349
-0.802,-0.418,1.214,-4.395,143.921,29.602
-0.791,-0.372,1.193,-14.587,140.015,28.137
-0.766,-0.308,1.175,-19.592,133.545,27.588
-0.719,-0.331,1.14,-18.066,125.977,26.855
-0.68,-0.378,1.104,-13.916,117.554,25.146
-0.677,-0.357,1.099,-10.071,107.91,23.132
-0.681,-0.302,1.108,-4.639,98.328,21.484
-0.888,-0.224,1.169,4.456,89.6,21.301
-2.408,-0.569,1.725,14.771,83.801,20.813
-3.45,0.317,2.097,-16.235,97.168,-4.333
-1.047,0.633,0.776,-58.777,136.353,-37.292
-0.37,-0.066,1.423,-9.705,121.887,-36.377
0.566,0.031,1.067,-9.094,108.276,-29.419
0.709,-0.158,1.122,-7.69,86.731,-22.705
0.582,-0.383,1.077,0.549,57.556,-10.254
0.178,-0.562,1.087,8.606,27.771,2.93
-0.134,-0.466,1.01,6.592,2.991,4.028
-0.22,-0.271,0.917,-0.061,-10.376,-0.427
-0.383,-0.152,0.913,-2.502,-16.846,-1.282
-0.531,-0.135,0.905,-3.113,-17.273,-1.16
-0.568,-0.1,0.88,-3.54,-13.733,-1.099
-0.524,-0.06,0.835,-1.831,-9.644,0.427
-0.493,-0.144,0.835,0.183,-5.127,2.014
-0.5,-0.229,0.844,-0.366,-1.465,2.319
-0.471,-0.234,0.848,-3.113,1.892,0.793
-0.418,-0.204,0.866,-6.531,4.883,-1.16
-0.427,-0.165,0.896,-8.85,6.47,-2.38
-0.424,-0.104,0.908,-9.338,6.958,-2.686
-0.384,-0.051,0.93,-7.568,6.409,-2.197
-0.386,-0.038,0.949,-4.15,4.578,-0.916
-0.392,-0.051,0.948,0.122,2.258,0.732
-0.364,-0.07,0.927,3.967,0,2.319
-0.365,-0.124,0.924,6.836,-2.197,3.113
-0.384,-0.155,0.924,8.057,-4.395,3.296
-0.37,-0.17,0.916,8.179,-6.409,3.052
-0.357,-0.182,0.915,7.935,-8.728,2.258
-0.363,-0.192,0.923,7.324,-10.803,1.465
-0.349,-0.172,0.933,7.263,-13.306,0.854
-0.328,-0.158,0.946,7.629,-16.724,0.671
-0.313,-0.146,0.953,8.24,-21.362,0.366
-0.31,-0.123,0.975,9.216,-27.222,0.305
-0.289,-0.123,1.005,10.315,-34.241,0.305
-0.234,-0.071,1.07,11.292,-43.823,0.671
-0.148,-0.021,1.157,15.442,-57.922,0.488
-0.064,-0.094,1.229,25.269,-77.576,-0.427
-0.07,-0.167,1.291,33.325,-104.004,-2.075
-0.113,-0.287,1.358,39.734,-133.789,-3.235
-0.229,-0.447,1.437,43.64,-161.926,-5.981
-0.364,-0.565,1.446,44.922,-184.204,-13.916
-0.975,-0.617,1.463,48.401,-200.684,-27.466
-1.956,-0.776,1.62,52.49,-213.623,-38.635
-3.214,-1.028,2.046,50.354,-216.309,-37.964
-3.451,-1.036,2.409,40.283,-191.528,-16.418
-2.292,-0.567,1.939,33.02,-147.583,8.484
-1.538,-0.163,1.331,36.804,-127.686,13.245
-1.685,-0.274,1.409,52.063,-138.306,-4.822
-1.882,-0.494,1.591,56.213,-141.846,-31.433
-1.725,-0.419,1.532,42.725,-127.869,-53.406
-1.383,-0.254,1.3,28.381,-110.718,-67.322
-1.071,-0.234,1.037,22.644,-99.731,-74.524
-0.833,-0.301,0.832,18.311,-96.008,-76.477
-0.677,-0.295,0.704,9.033,-94.971,-74.768
-0.568,-0.239,0.615,-2.991,-92.59,-69.641
-0.463,-0.15,0.518,-13.184,-86.487,-60.608
-0.895,-0.414,1.177,-20.447,101.868,52.368
-0.837,-0.347,1.153,-20.996,106.079,48.767
-0.793,-0.306,1.152,-16.174,107.483,45.776
-0.776,-0.299,1.178,-8.545,106.079,43.152
-0.768,-0.331,1.199,-0.793,103.271,40.222
-0.758,-0.331,1.208,4.822,100.281,36.621
-0.735,-0.286,1.2,8.423,97.534,32.715
-0.69,-0.267,1.174,12.451,94.788,29.053
-0.621,-0.273,1.125,15.93,90.759,25.208
-0.527,-0.272,1.047,16.663,84.29,20.447
-0.833,-0.345,1.125,14.709,74.341,13.794
-3.876,-1.527,2.797,6.775,67.261,4.456
-2.492,-0.327,1.514,-50.72,108.765,-6.531
-0.703,0.41,0.932,-59.387,166.87,-16.846
-0.367,0.287,1.578,-17.7,136.902,-23.682
0.62,0.243,1.107,-15.198,136.597,-25.635
0.75,-0.101,1.068,-12.085,108.459,-25.33
0.544,-0.472,1.115,-3.296,68.42,-13.367
0.323,-0.563,1.022,6.47,33.447,-0.244
0.039,-0.419,0.965,6.775,5.371,2.502
-0.225,-0.226,0.942,4.395,-11.78,-0.305
-0.391,-0.161,0.922,4.211,-18.982,-1.526
-0.485,-0.171,0.881,5.493,-20.02,-1.709
-0.552,-0.166,0.863,7.141,-17.456,-0.61
-0.582,-0.178,0.855,8.423,-13.123,1.465
-0.552,-0.229,0.839,8.545,-7.935,3.052
-0.492,-0.305,0.827,6.348,-2.686,2.991
-0.436,-0.346,0.822,1.16,1.038,1.282
-0.405,-0.327,0.831,-5.737,3.54,-1.526
-0.389,-0.265,0.848,-12.024,5.432,-3.906
-0.413,-0.186,0.873,-15.869,6.836,-5.554
-0.437,-0.127,0.909,-16.724,7.69,-5.554
-0.419,-0.098,0.922,-15.015,8.362,-4.822
-0.381,-0.092,0.923,-11.536,8.118,-3.357
-0.374,-0.09,0.927,-7.935,7.08,-2.075
-0.374,-0.088,0.927,-4.211,5.676,-0.732
-0.382,-0.1,0.921,-0.732,4.395,0.793
-0.391,-0.142,0.918,2.38,3.113,2.197
-0.389,-0.191,0.915,4.272,2.197,2.625
-0.371,-0.228,0.902,4.7,1.16,2.563
-0.373,-0.245,0.889,3.845,0.427,1.953
-0.4,-0.243,0.888,2.197,-0.122,0.916
-0.392,-0.248,0.876,0.122,-0.122,-0.061
-0.394,-0.238,0.876,-2.136,0.122,-1.16
-0.406,-0.213,0.882,-4.15,0.549,-1.831
-0.41,-0.185,0.89,-5.554,1.099,-2.319
-0.4,-0.161,0.896,-6.287,1.404,-2.319
-0.375,-0.158,0.891,-6.104,1.648,-2.258
-0.391,-0.145,0.897,-5.554,1.648,-2.197
-0.416,-0.12,0.907,-4.883,1.465,-1.892
-0.394,-0.109,0.902,-3.784,1.526,-1.282
-0.374,-0.136,0.903,-1.892,1.282,-0.488
-0.377,-0.161,0.901,-0.488,1.038,0.122
-0.389,-0.163,0.904,0.061,0.427,0.244
-0.397,-0.163,0.903,0.244,0.305,0.122
-0.392,-0.177,0.901,0.427,0.244,0.183
-0.39,-0.175,0.898,0,0.061,0
-0.404,-0.163,0.904,-0.244,-0.183,-0.122
-0.398,-0.165,0.902,-0.061,0,-0.061
-0.397,-0.17,0.899,0.183,-0.061,0.061
-0.396,-0.169,0.899,0.305,0,0.122
-0.395,-0.161,0.899,0.305,0.244,0.244
-0.406,-0.15,0.9,0.671,0.061,0.366
-0.403,-0.151,0.902,0.732,0.244,0.61
-0.395,-0.152,0.901,1.282,0.366,0.854
-0.391,-0.159,0.9,1.953,0.305,1.16
-0.38,-0.167,0.894,1.892,0.183,1.221
-0.361,-0.172,0.88,1.953,0.061,1.16
-0.367,-0.19,0.886,1.465,-0.244,0.671
-0.387,-0.183,0.892,0.549,-0.61,0.244
-0.401,-0.165,0.899,-0.061,-0.854,-0.183
-0.408,-0.157,0.903,-0.305,-0.854,-0.427
-0.407,-0.152,0.903,0,-0.671,-0.305
-0.393,-0.146,0.896,0.122,-0.793,-0.183
-0.354,-0.151,0.888,0.549,-0.732,0
-0.357,-0.173,0.89,0.732,-1.282,0
-0.39,-0.167,0.901,0.916,-1.831,-0.244
-0.406,-0.146,0.907,0.671,-2.38,-0.366
-0.41,-0.141,0.91,0.977,-2.747,-0.305
-0.403,-0.15,0.902,1.404,-2.93,-0.244
-0.375,-0.137,0.892,1.77,-2.93,0.061
-0.367,-0.115,0.901,2.93,-3.784,0.61
-0.351,-0.111,0.891,5.005,-4.883,1.404
-0.345,-0.086,0.911,8.362,-6.531,3.235
-0.353,-0.116,0.923,12.39,-9.094,5.188
-0.287,-0.114,0.877,15.015,-11.108,5.92
-0.228,-0.11,0.914,17.883,-14.893,6.531
-0.223,-0.07,0.937,21.667,-20.508,7.507
-0.172,-0.041,0.943,25.818,-26.428,7.69
-0.194,-0.036,1.009,31.372,-34.119,7.751
-0.301,-0.032,1.061,39.063,-43.091,8.362
-0.324,-0.006,1.09,48.828,-53.162,8.545
-0.271,-0.056,1.124,60.608,-64.88,8.85
-0.24,0.004,1.175,69.153,-80.383,12.207
-0.222,0.096,1.269,78.613,-100.159,19.226
-0.18,-0.041,1.315,91.98,-123.23,27.649
-0.137,-0.28,1.378,100.708,-151.001,34.851
-0.108,-0.519,1.474,98.572,-181.641,39.124
-0.2,-0.584,1.566,84.106,-216.553,41.321
-0.586,-0.287,1.866,62.866,-254.089,43.823
-1.175,0.509,2.317,53.223,-281.555,46.021
-1.904,1.077,2.336,83.435,-287.598,51.758
-2.293,0.675,1.913,162.476,-265.93,53.894
-3.078,-1.352,1.632,237.854,-232.788,44.25
-3.336,-2.788,2.21,212.708,-182.556,14.343
-2.655,-1.537,2.146,76.721,-105.042,-24.78
-1.797,0.198,1.664,-22.705,-46.021,-63.477
-1.457,0.835,1.374,-18.005,-22.156,-96.802
-1.397,0.117,1.159,43.457,-15.991,-125.61
-1.352,-0.821,1.084,77.393,-9.827,-145.874
-1.263,-1.306,1.052,56.702,0.549,-159.851
-1.117,-1.234,0.95,4.15,12.756,-164.917
-0.946,-0.884,0.835,-46.997,23.437,-162.292
-0.753,-0.571,0.683,-76.294,32.166,-155.457
-0.575,-0.394,0.524,-84.656,38.391,-146.545
-0.421,-0.268,0.385,-81.116,43.152,-138.733
-0.312,-0.184,0.272,-72.083,46.753,-131.287
-0.236,-0.162,0.158,-61.401,50.293,-123.901
-0.192,-0.199,0.055,-51.819,54.688,-117.065
-1.051,-0.098,1.298,32.41,40.344,105.347
-1.027,0.017,1.299,20.691,41.199,102.661
-0.971,0.069,1.287,14.099,40.955,97.839
-0.923,0.07,1.289,10.803,39.795,89.966
-0.896,0.029,1.305,7.935,37.537,80.078
-0.857,-0.037,1.302,3.784,34.912,69.458
-0.831,-0.09,1.291,-2.258,32.288,59.021
-0.787,-0.071,1.254,-9.094,28.687,49.438
-0.704,-0.049,1.185,-12.817,24.841,41.443
-0.581,-0.065,1.08,-12.207,20.63,33.752
-0.448,-0.749,1.142,-10.376,14.038,25.024
-1.569,-3.528,3.228,-51.331,10.254,10.193
-1.67,2.593,3.324,-237.183,79.468,-25.696
0.047,2.968,0.911,-153.503,191.711,-25.146
-0.95,0.047,1.942,-25.513,181.274,-69.031
0.128,-0.998,0.819,-29.236,187.012,-83.313
0.66,-0.741,0.804,-58.35,162.842,-66.284
0.78,0.134,1.373,-59.57,102.051,-34.912
0.536,0.61,1.477,-37.292,53.101,-12.39
0.075,0.154,1.222,-14.709,18.005,-6.226
-0.29,-0.097,1.092,4.272,-5.31,0.183
-0.366,0.052,0.979,16.602,-16.541,7.202
-0.496,0.028,0.933,23.376,-20.63,9.521
-0.515,-0.059,0.873,28.259,-19.958,11.658
-0.45,-0.026,0.878,32.654,-17.517,14.587
-0.464,-0.009,0.888,37.659,-15.747,17.334
-0.517,-0.239,0.861,42.542,-13.611,20.386
-0.442,-0.395,0.8,42.236,-10.803,21.545
-0.294,-0.41,0.808,36.255,-9.521,18.738
-0.305,-0.436,0.838,28.015,-10.62,13.489
-0.371,-0.404,0.87,19.226,-11.475,7.69
-0.406,-0.263,0.894,13,-12.573,3.235
-0.401,-0.082,0.949,12.024,-14.099,2.197
-0.385,0.093,1.007,18.25,-17.456,5.371
-0.378,0.124,1.026,30.396,-22.4,11.414
-0.348,0.05,1.059,44.495,-29.175,18.86
-0.271,-0.042,1.101,57.8,-39.185,25.208
-0.187,-0.194,1.14,68.359,-53.467,29.602
-0.122,-0.311,1.174,74.463,-72.632,31.677
-0.108,-0.379,1.25,74.524,-96.069,32.104
-0.102,-0.394,1.355,69.519,-122.314,33.813
-0.234,-0.378,1.491,58.167,-154.785,39.795
-0.691,-0.211,1.794,43.03,-189.88,48.95
-1.204,0.266,2.236,31.86,-215.332,63.782
-1.776,1.16,2.357,43.823,-223.816,76.599
-2.316,0.813,2.125,102.051,-221.558,68.542
-3.356,-1.565,2.456,151.611,-214.111,33.203
-3.265,-1.65,2.816,77.881,-177.368,-18.005
-2.47,-0.043,2.481,-38.696,-127.441,-67.017
-2.122,0.533,2.212,-66.528,-105.469,-110.474
-2.063,-0.028,2.108,-31.128,-100.037,-149.536
-1.922,-0.677,2.003,-9.521,-94.116,-179.749
-1.727,-0.961,1.874,-22.705,-85.754,-200.745
-1.466,-0.883,1.694,-54.565,-76.538,-211.853
-1.222,-0.673,1.484,-83.862,-68.237,-212.463
-0.983,-0.548,1.231,-101.257,-60.669,-203.308
-0.728,-0.517,0.97,-110.168,-52.917,-188.477
-0.49,-0.504,0.725,-117.126,-45.898,-171.326
-0.306,-0.452,0.522,-124.451,-39.368,-153.137
-0.171,-0.365,0.36,-129.7,-32.532,-135.559
-0.08,-0.286,0.228,-130.737,-23.743,-119.873
-0.021,-0.21,0.129,-126.526,-11.902,-105.957
0.035,-0.218,0.012,-117.31,1.709,-94.177
0.114,-0.323,-0.129,-107.422,16.052,-84.473
0.202,-0.456,-0.286,-102.6,27.527,-77.209
0.256,-0.533,-0.424,-104.492,34.851,-72.998
0.271,-0.561,-0.515,-109.68,39.001,-70.923
0.255,-0.61,-0.588,-113.831,41.26,-70.19
0.197,-0.717,-0.634,-115.295,42.908,-71.228
0.114,-0.877,-0.671,-114.99,45.166,-73.853
0.073,-1.004,-0.715,-114.38,48.889,-76.721
0.07,-1.036,-0.754,-112.793,52.917,-79.163
0.074,-1.042,-0.79,-106.018,57.007,-78.979
