aX,aY,aZ,gX,gY,gZ
0.665,-0.422,0.793,-2.686,-14.893,-11.047
0.641,-0.397,0.796,-2.258,-17.7,-7.996
0.655,-0.406,0.797,-1.831,-19.531,-5.676
0.656,-0.396,0.823,-2.319,-21.179,-4.944
0.659,-0.411,0.83,-2.808,-22.034,-5.066
0.676,-0.394,0.82,-3.235,-21.973,-5.066
0.723,-0.371,0.807,-3.174,-21.484,-4.761
0.754,-0.368,0.822,-2.38,-20.691,-4.395
0.741,-0.382,0.855,-2.197,-19.409,-4.517
0.724,-0.382,0.851,-2.502,-16.663,-4.272
0.739,-0.348,0.802,-3.174,-13.733,-3.54
0.747,-0.315,0.762,-2.93,-12.085,-2.441
0.705,-0.315,0.766,-1.648,-12.085,-0.671
0.67,-0.338,0.773,-1.465,-12.512,2.136
0.65,-0.298,0.77,-3.357,-12.756,4.639
0.626,-0.287,0.751,-4.211,-12.39,6.47
0.592,-0.265,0.734,-4.639,-12.085,7.446
0.562,-0.225,0.717,-4.822,-12.39,7.568
0.54,-0.202,0.714,-3.906,-13.489,6.531
0.515,-0.236,0.716,-3.357,-15.259,4.211
0.491,-0.238,0.725,-3.967,-16.113,1.831
0.494,-0.234,0.711,-4.944,-15.747,-0.061
0.502,-0.232,0.67,-4.822,-15.259,-0.671
0.494,-0.223,0.645,-4.456,-15.686,-0.427
0.49,-0.25,0.641,-3.784,-17.273,0.793
0.49,-0.236,0.656,-4.211,-18.677,2.38
0.5,-0.189,0.67,-4.7,-18.738,3.784
0.499,-0.176,0.695,-4.089,-17.883,3.845
0.46,-0.222,0.714,-3.174,-16.724,2.563
0.422,-0.222,0.728,-4.578,-15.808,1.038
0.402,-0.206,0.718,-6.226,-15.442,0.305
0.403,-0.212,0.686,-6.775,-15.808,0.061
0.388,-0.207,0.686,-6.531,-17.029,0.061
0.355,-0.226,0.715,-6.104,-19.043,-0.183
0.323,-0.239,0.74,-5.615,-20.752,-0.671
-2.053,-0.329,1.749,93.75,-327.576,-54.077
-4,-1.823,2.927,118.835,-278.992,-12.024
-4,-3.078,3.1,88.379,-124.084,49.683
-3.328,-2.011,2.754,-25.391,74.524,84.167
-1.679,-0.322,2.203,-117.371,213.623,90.637
-0.809,0.935,1.95,-114.624,269.897,83.496
-0.678,0.987,1.851,-32.898,277.1,68.848
-1.016,0.25,1.824,62.561,278.137,51.208
-1.382,-0.5,1.805,116.699,294.067,40.955
-1.502,-0.9,1.733,120.544,324.036,42.48
-1.373,-0.917,1.578,92.346,355.347,54.321
-1.22,-0.686,1.424,57.251,376.038,70.618
-1.22,-0.383,1.331,34.485,384.583,88.013
-1.3,-0.165,1.275,30.029,386.536,107.178
-1.371,-0.067,1.217,39.917,388.123,127.747
-1.306,-0.228,1.105,52.979,389.282,148.499
-1.186,-0.383,0.969,55.115,387.329,164.246
-1.073,-0.404,0.854,43.823,377.563,172.302
-1.084,-0.314,0.844,27.893,360.657,173.34
-1.263,-0.192,0.91,16.968,341.736,170.41
-1.449,-0.197,0.975,14.465,326.965,164.062
-1.644,-0.199,1.023,14.16,318.542,153.748
-1.72,-0.217,0.998,13.55,316.711,140.747
-1.587,-0.248,0.897,11.047,318.481,126.953
-1.44,-0.21,0.812,6.653,316.589,114.075
-1.392,-0.147,0.778,4.15,309.021,103.882
-1.373,-0.129,0.723,5.371,299.316,99.121
-1.266,-0.187,0.624,6.653,290.466,99.731
-1.161,-0.214,0.515,3.601,279.114,102.051
-1.148,-0.177,0.469,-3.113,264.404,103.21
-1.224,-0.122,0.442,-7.568,249.084,103.821
-1.258,-0.099,0.386,-8.301,235.596,103.882
-1.229,-0.09,0.307,-7.385,222.656,102.539
-1.193,-0.039,0.224,-6.165,208.74,97.534
-1.159,-0.028,0.155,-4.089,192.81,89.783
-1.132,-0.065,0.123,-2.38,175.293,80.688
-1.145,-0.037,0.145,-2.38,157.166,70.862
-1.157,0.029,0.163,-1.099,143.127,61.096
-1.016,0.02,0.126,2.625,134.094,53.589
-0.826,-0.003,0.078,5.676,125.793,46.814
-0.666,-0.045,0.05,5.798,115.723,39.856
-0.578,-0.073,0.039,3.418,103.882,33.081
-0.506,-0.045,0.027,0.305,91.858,27.954
-0.378,-0.033,0.007,0.061,80.261,25.513
-0.25,-0.038,-0.01,2.075,67.993,24.353
-0.166,-0.076,-0.012,3.967,54.138,22.949
-0.215,-0.071,0.075,4.517,40.344,21.912
-0.335,-0.066,0.173,6.531,30.09,23.071
-0.319,-0.106,0.188,9.766,26.062,27.405
-0.203,-0.042,0.178,9.949,23.682,30.945
-0.099,0.005,0.186,10.132,18.25,31.494
-0.065,-0.014,0.226,10.803,11.414,29.602
-0.071,-0.013,0.264,9.644,6.104,26.306
-0.037,0.016,0.269,6.714,2.563,22.766
0.037,0.045,0.258,5.005,-1.282,18.738
0.11,0.023,0.297,4.944,-6.958,13.611
0.11,-0.046,0.388,5.493,-13.672,8.423
0.099,-0.125,0.479,5.066,-18.616,5.798
0.153,-0.155,0.52,2.686,-20.02,6.592
0.227,-0.086,0.529,0.183,-20.569,8.24
0.293,-0.052,0.537,1.648,-21.667,9.521
0.336,-0.096,0.574,5.554,-23.499,8.362
0.366,-0.135,0.646,7.996,-25.513,4.578
0.358,-0.12,0.71,8.423,-26.001,-0.061
0.38,-0.102,0.727,9.399,-24.048,-3.601
0.441,-0.113,0.704,10.986,-21.301,-5.615
0.489,-0.106,0.729,10.986,-20.813,-6.897
0.489,-0.149,0.786,9.949,-22.4,-7.568
0.469,-0.188,0.837,8.118,-23.376,-7.446
0.465,-0.182,0.853,5.92,-22.278,-7.202
0.502,-0.175,0.831,4.028,-20.386,-7.08
0.559,-0.162,0.833,2.991,-20.386,-7.263
0.602,-0.131,0.895,3.357,-22.278,-7.812
0.603,-0.167,0.962,5.737,-24.048,-8.667
0.599,-0.237,1,7.507,-23.499,-9.033
0.598,-0.226,1.004,5.92,-21.118,-8.911
0.608,-0.204,0.985,3.723,-17.944,-9.033
0.643,-0.224,0.947,3.174,-15.381,-9.338
0.673,-0.213,0.932,2.319,-14.099,-10.071
0.666,-0.239,0.939,1.953,-13.55,-10.071
0.646,-0.299,0.959,1.648,-13.367,-8.728
0.636,-0.317,0.961,-0.61,-12.695,-6.592
0.635,-0.279,0.947,-3.479,-11.292,-3.967
0.658,-0.266,0.919,-4.456,-9.277,-2.075
0.653,-0.274,0.898,-4.517,-7.996,-0.977
0.596,-0.288,0.896,-5.371,-7.08,-1.221
0.536,-0.304,0.877,-6.653,-5.92,-1.343
0.52,-0.269,0.835,-8.057,-4.822,-1.221
0.537,-0.238,0.787,-7.446,-4.883,-0.977
0.526,-0.227,0.772,-5.188,-6.47,-1.343
0.466,-0.243,0.797,-2.258,-8.057,-2.38
0.394,-0.278,0.816,0,-8.118,-3.723
0.369,-0.258,0.808,0.854,-6.287,-4.883
0.401,-0.224,0.783,1.404,-4.822,-6.042
0.442,-0.221,0.758,3.418,-5.615,-7.874
0.437,-0.214,0.774,5.188,-8.057,-9.766
0.432,-0.238,0.802,6.287,-9.949,-10.62
0.439,-0.3,0.812,6.104,-10.498,-10.437
0.441,-0.298,0.813,3.174,-9.888,-9.521
0.464,-0.265,0.793,-0.061,-9.521,-7.996
0.502,-0.239,0.752,-0.854,-9.338,-6.042
0.505,-0.214,0.73,-0.549,-9.705,-4.395
0.48,-0.23,0.751,0.671,-10.254,-2.869
0.434,-0.286,0.792,0.671,-10.498,-1.587
0.418,-0.32,0.804,-1.892,-10.498,-0.061
0.419,-0.258,0.791,-5.493,-10.01,1.831
0.447,-0.235,0.758,-6.226,-9.583,3.113
0.452,-0.227,0.744,-4.883,-10.254,3.174
0.417,-0.187,0.778,-2.808,-11.719,1.648
0.375,-0.203,0.823,1.16,-12.939,-0.854
0.368,-0.215,0.836,5.127,-13.062,-3.662
0.398,-0.172,0.825,7.324,-12.39,-6.592
0.437,-0.141,0.806,9.155,-12.207,-9.46
0.435,-0.131,0.809,10.925,-13.184,-11.963
0.4,-0.153,0.827,11.353,-14.221,-14.526
0.373,-0.181,0.843,9.827,-14.221,-16.724
0.383,-0.206,0.831,6.897,-13.977,-17.822
0.397,-0.215,0.812,3.357,-14.038,-17.395
0.406,-0.227,0.808,0.366,-14.893,-15.381
-4,-2.794,1.593,128.601,-338.135,18.982
-3.979,-3.256,1.937,32.898,-184.265,76.05
-2.659,-1.496,1.815,-115.234,7.568,94.055
-1.671,1.085,1.71,-206.482,131.104,66.467
-1.065,1.657,1.549,-142.639,181.824,43.64
-0.759,0.46,1.243,-8.972,183.289,35.461
-1.012,-0.675,1.14,64.514,157.288,28.931
-1.478,-1.227,1.244,63.477,135.803,31.555
-1.799,-1.351,1.396,25.879,137.207,53.589
-1.969,-1.115,1.494,-20.569,157.898,86.06
-2.018,-0.718,1.462,-59.265,188.11,114.38
-1.898,-0.431,1.336,-83.618,218.567,127.93
-1.777,-0.142,1.201,-95.276,240.601,121.216
-1.743,0.155,1.099,-93.628,251.282,98.572
-1.814,0.355,1.011,-77.82,255.005,71.228
-1.954,0.216,0.901,-47.302,257.446,52.734
-2.093,-0.2,0.738,-18.066,261.841,46.936
-2.212,-0.545,0.566,-8.057,269.104,48.95
-2.308,-0.679,0.418,-18.799,279.114,55.054
-2.398,-0.641,0.277,-39.917,289.795,62.073
-2.455,-0.49,0.146,-61.096,301.025,66.833
-2.527,-0.354,0.003,-75.317,312.744,67.749
-2.518,-0.283,-0.16,-81.848,324.585,64.636
-2.471,-0.193,-0.323,-83.862,333.313,58.777
-2.28,-0.217,-0.511,-80.139,336.121,55.725
-2.004,-0.275,-0.689,-75.134,329.59,56.091
-1.734,-0.248,-0.816,-75.012,311.951,55.847
-1.521,-0.109,-0.862,-75.378,285.522,54.749
-1.427,0.049,-0.849,-68.726,255.066,54.443
-1.41,0.099,-0.814,-52.979,225.891,55.603
-1.413,0.055,-0.774,-33.813,201.294,56.519
-1.426,-0.007,-0.714,-18.677,183.777,55.603
-1.397,-0.058,-0.636,-9.827,174.011,53.345
-1.345,-0.064,-0.554,-6.226,171.326,51.208
-1.266,-0.037,-0.47,-5.554,173.645,49.927
-1.167,0.002,-0.391,-5.676,178.65,49.988
-1.011,-0.023,-0.34,-5.737,185.547,51.941
-0.943,-0.076,-0.304,-9.155,188.477,52.307
-0.842,-0.095,-0.289,-17.578,190.735,50.842
-0.732,-0.067,-0.267,-28.687,190.857,47.363
-0.587,-0.018,-0.235,-37.781,188.66,42.786
-0.529,0.075,-0.172,-41.565,182.495,37.659
-0.471,0.183,-0.127,-37.842,175.354,31.494
-0.373,0.211,-0.113,-28.259,170.105,25.757
-0.301,0.231,-0.115,-16.113,163.818,20.142
-0.209,0.223,-0.1,-3.662,155.518,15.015
-0.111,0.173,-0.081,7.996,142.944,10.864
-0.062,0.105,-0.064,16.663,125.977,7.202
-0.046,0.002,-0.031,21.362,106.628,4.944
-0.056,-0.126,0.021,20.752,85.693,2.991
-0.111,-0.17,0.087,13.672,65.308,0.305
-0.158,-0.126,0.174,3.601,47.791,-1.831
-0.208,-0.06,0.26,-4.211,33.936,-1.831
-0.242,-0.019,0.336,-7.324,23.193,0.427
-0.293,-0.016,0.448,-6.104,15.381,3.723
-0.333,-0.023,0.553,-0.732,10.376,6.592
-0.288,-0.059,0.609,6.47,10.132,8.606
-0.188,-0.126,0.657,11.719,13.367,8.179
-0.044,-0.161,0.689,12.573,16.113,4.272
0.093,-0.13,0.714,10.315,16.113,-2.441
0.214,-0.059,0.763,9.094,13.245,-9.277
0.277,-0.005,0.816,12.024,7.935,-15.137
0.302,-0.006,0.859,18.616,2.686,-17.761
0.306,-0.044,0.891,26.306,-1.221,-17.212
0.352,-0.104,0.93,31.189,-4.395,-14.099
0.361,-0.188,0.974,31.25,-6.836,-9.888
0.32,-0.278,1.008,25.574,-8.972,-5.371
0.262,-0.35,1.021,14.954,-9.888,-1.038
0.217,-0.334,1.021,1.343,-8.972,3.784
0.226,-0.231,1.017,-10.864,-6.287,8.118
0.252,-0.118,1.015,-16.724,-3.784,12.329
0.272,-0.086,1.008,-15.015,-2.625,15.625
0.268,-0.102,0.992,-10.437,-3.357,16.602
0.236,-0.109,0.976,-6.775,-5.066,15.137
0.176,-0.108,0.977,-4.089,-6.897,12.512
0.124,-0.11,0.987,-1.16,-8.057,9.705
0.096,-0.12,1.003,2.014,-8.728,6.714
0.093,-0.174,1.013,5.005,-9.521,3.479
0.078,-0.222,1.014,5.92,-11.169,-0.61
0.05,-0.23,1.018,5.005,-12.085,-3.967
0.039,-0.2,1.015,4.211,-11.475,-6.348
0.056,-0.193,1.005,5.249,-9.888,-6.226
0.148,-0.205,1.014,6.592,-8.545,-4.578
0.219,-0.228,1.025,7.141,-9.033,-2.991
0.228,-0.242,1.03,5.676,-11.169,-2.197
0.177,-0.233,1.037,2.625,-13.184,-1.221
0.142,-0.222,1.038,0.366,-13.123,0.427
0.148,-0.198,1.049,-1.221,-11.475,2.014
0.181,-0.175,1.074,-1.343,-9.766,2.869
0.198,-0.175,1.082,0.183,-9.033,2.258
0.182,-0.193,1.075,2.014,-8.728,1.221
0.142,-0.194,1.059,2.563,-7.263,0.305
0.125,-0.212,1.027,1.526,-4.517,0.122
0.126,-0.186,1.002,-1.526,-1.16,-0.305
0.098,-0.131,0.975,-4.395,1.221,-1.221
0.057,-0.094,0.951,-5.127,3.174,-2.014
0.042,-0.086,0.923,-3.662,4.639,-2.502
0.064,-0.088,0.901,-1.16,5.615,-2.991
0.058,-0.102,0.898,1.16,5.371,-4.089
0.017,-0.132,0.908,3.296,4.028,-5.188
-0.019,-0.172,0.919,5.005,3.174,-6.897
-0.006,-0.186,0.922,5.432,4.15,-8.667
0.043,-0.165,0.909,5.554,5.798,-10.193
0.096,-0.151,0.881,6.592,6.775,-10.864
0.139,-0.118,0.858,7.202,6.47,-10.925
0.169,-0.106,0.857,8.179,4.517,-9.888
0.184,-0.125,0.86,8.667,1.587,-8.606
0.172,-0.144,0.868,7.507,-1.282,-7.446
0.136,-0.152,0.878,5.371,-3.174,-6.348
0.111,-0.152,0.889,2.686,-3.662,-5.005
0.081,-0.148,0.905,0.854,-2.991,-3.54
0.045,-0.148,0.931,0.732,-1.892,-2.563
0.011,-0.181,0.939,1.648,0.061,-2.441
0.015,-0.207,0.927,2.502,2.502,-2.93
0.052,-0.208,0.899,2.197,4.822,-4.395
0.09,-0.174,0.871,1.526,6.104,-6.47
0.133,-0.129,0.86,1.892,5.676,-8.484
0.154,-0.113,0.861,4.15,3.357,-9.583
0.163,-0.15,0.864,7.141,0.244,-10.498
-0.713,-0.531,1.453,-22.705,-231.079,-32.532
-0.705,-0.62,1.453,-27.222,-243.469,-36.255
-0.764,-0.598,1.427,-33.264,-259.521,-44.739
-0.965,-0.585,1.391,-39.063,-272.278,-52.429
-0.85,-0.435,1.295,-43.091,-273.132,-50.415
-0.984,-0.175,1.754,-34.18,-259.583,-36.743
-2.82,-0.692,2.693,3.052,-225.647,-0.977
-2.236,-1.8,2.708,43.945,-135.01,49.133
-1.48,-2.01,2.447,31.006,-30.701,76.416
-0.93,-1.42,2.154,-16.663,41.626,77.271
-0.536,-0.697,1.935,-46.082,85.266,69.336
-0.443,-0.204,1.821,-37.048,105.347,62.561
-0.487,-0.038,1.75,-0.793,115.906,58.472
-0.691,-0.105,1.751,44.922,125.305,57.617
-0.975,-0.256,1.778,84.534,139.893,62.256
-1.181,-0.505,1.759,110.046,162.048,75.134
-1.26,-0.807,1.639,116.882,188.66,94.666
-1.22,-0.988,1.482,100.952,213.013,114.319
-1.15,-0.935,1.346,68.298,230.469,129.395
-1.092,-0.808,1.265,31.494,239.197,140.198
-1.129,-0.721,1.211,-0.427,240.112,147.949
-1.247,-0.651,1.163,-27.1,236.572,151.306
-1.33,-0.537,1.113,-49.255,232.239,151.245
-1.4,-0.393,1.078,-64.758,229.553,149.963
-1.457,-0.364,1.015,-70.923,228.088,150.33
-1.486,-0.396,0.926,-72.632,227.173,150.208
-1.479,-0.466,0.832,-75.134,227.112,147.4
-1.472,-0.504,0.776,-80.322,227.295,140.259
-1.495,-0.508,0.715,-86.243,227.234,129.211
-1.493,-0.489,0.627,-91.37,227.783,116.699
-1.472,-0.462,0.536,-93.933,229.309,104.187
-1.407,-0.474,0.454,-93.689,230.53,93.201
-1.336,-0.468,0.366,-92.834,229.675,83.313
-1.28,-0.493,0.281,-91.858,225.708,74.219
-1.242,-0.508,0.207,-91.37,219.666,65.918
-1.219,-0.471,0.16,-90.942,211.975,58.533
-1.267,-0.359,0.147,-85.632,203.125,54.626
-1.323,-0.248,0.14,-72.144,195.618,58.96
-1.354,-0.285,0.108,-53.589,189.392,72.205
-1.311,-0.397,0.024,-38.452,182.861,88.44
-1.235,-0.471,-0.059,-33.936,173.218,99.731
-1.165,-0.472,-0.113,-39.185,160.583,103.455
-1.081,-0.369,-0.135,-48.096,145.996,99.548
-1.002,-0.165,-0.126,-53.894,130.493,90.027
-0.913,0.009,-0.078,-50.476,115.845,78.613
-0.855,0.06,-0.018,-37.048,101.807,66.956
-0.862,-0.007,0.037,-19.409,88.318,54.443
-0.865,-0.088,0.087,-4.272,77.759,41.748
-0.85,-0.108,0.131,5.493,71.472,29.846
-0.782,-0.124,0.169,11.78,68.726,21.484
-0.672,-0.111,0.182,14.954,66.65,15.564
-0.503,-0.06,0.181,16.357,63.416,11.353
-0.356,-0.003,0.186,17.09,57.739,7.935
-0.247,0.013,0.2,18.311,49.988,5.798
-0.184,0.014,0.222,19.043,41.748,3.723
-0.162,-0.001,0.268,18.738,34.485,2.075
-0.172,-0.039,0.317,17.7,28.809,0.427
-0.149,-0.068,0.36,15.625,25.269,-1.404
-0.123,-0.036,0.394,13.794,23.56,-3.174
-0.086,-0.024,0.419,13.367,22.705,-4.333
-0.075,-0.029,0.451,14.709,21.912,-4.639
-0.098,-0.06,0.488,16.541,20.508,-3.784
-0.128,-0.079,0.526,18.005,19.653,-2.319
-0.11,-0.119,0.555,18.25,20.203,-0.366
-0.105,-0.132,0.579,17.151,21.545,1.221
-0.069,-0.115,0.597,15.503,22.766,1.77
0,-0.073,0.593,14.526,22.339,1.892
0.024,-0.079,0.586,14.709,19.287,2.502
0.031,-0.121,0.585,14.954,15.259,2.258
0.052,-0.153,0.605,13.489,10.132,-0.549
0.076,-0.155,0.646,11.23,4.761,-4.7
0.07,-0.139,0.692,10.742,0.671,-9.338
0.05,-0.165,0.723,12.512,-1.709,-13.123
0.02,-0.186,0.752,15.381,-2.563,-15.991
-0.032,-0.22,0.781,18.127,-2.991,-17.212
-0.03,-0.295,0.797,19.409,-2.869,-16.846
0.011,-0.332,0.814,18.005,-3.418,-16.418
0.09,-0.31,0.834,14.343,-4.7,-16.846
0.182,-0.248,0.857,12.268,-6.531,-17.395
0.216,-0.201,0.878,13.184,-9.583,-17.09
0.228,-0.198,0.894,17.09,-12.085,-16.418
0.225,-0.273,0.916,21.179,-14.343,-15.564
0.237,-0.346,0.941,21.667,-16.602,-14.709
0.238,-0.35,0.969,17.761,-18.677,-14.832
0.206,-0.301,1.003,13.916,-18.921,-14.893
0.186,-0.264,1.025,13.184,-16.907,-13.245
0.183,-0.279,1.033,14.832,-13.733,-10.864
0.184,-0.335,1.019,15.808,-10.681,-9.338
0.213,-0.376,0.999,13.672,-8.362,-9.155
0.255,-0.344,0.973,8.911,-6.775,-10.376
0.263,-0.264,0.962,4.639,-6.531,-12.024
0.262,-0.194,0.952,4.883,-6.836,-12.756
0.25,-0.214,0.947,8.728,-7.263,-12.573
0.233,-0.308,0.944,12.39,-7.507,-12.085
0.205,-0.359,0.948,11.169,-7.69,-12.329
0.228,-0.378,0.952,6.287,-7.874,-12.939
0.229,-0.352,0.964,1.404,-8.484,-13.062
0.2,-0.325,0.993,-1.404,-9.033,-12.573
0.14,-0.344,1.019,-0.916,-8.606,-11.108
0.105,-0.41,1.017,1.221,-6.348,-9.094
0.151,-0.454,1,0.61,-2.869,-7.629
0.239,-0.405,0.983,-2.014,0.244,-8.423
0.317,-0.301,0.977,-2.38,1.709,-10.193
0.373,-0.229,0.975,2.014,1.648,-11.658
0.395,-0.266,0.976,10.193,1.099,-12.268
0.337,-0.368,0.979,16.418,0.732,-12.39
0.269,-0.428,0.969,16.907,1.038,-12.573
0.232,-0.436,0.948,12.756,1.587,-12.146
0.219,-0.373,0.956,7.935,2.258,-10.681
0.195,-0.319,0.971,5.737,2.38,-8.301
0.186,-0.344,0.957,6.47,2.808,-5.31
0.195,-0.385,0.935,6.348,3.601,-2.991
0.182,-0.388,0.921,3.052,3.906,-2.258
0.18,-0.379,0.895,-0.854,3.418,-2.563
0.205,-0.333,0.885,-3.906,2.38,-3.845
0.222,-0.295,0.888,-4.272,0.671,-5.249
0.23,-0.327,0.888,-1.953,-2.075,-6.47
0.221,-0.364,0.888,-0.122,-4.822,-7.629
0.193,-0.369,0.881,-0.183,-6.897,-8.667
-1.826,-1.529,1.146,67.749,-294.373,1.221
-2.357,-1.633,1.493,58.472,-277.344,42.664
-2.739,-1.574,1.82,36.865,-227.722,75.806
-2.733,-1.394,2.029,9.46,-143.188,96.924
-2.463,-0.985,2.075,-17.517,-44.556,104.065
-2.018,-0.557,1.942,-31.372,43.579,101.013
-1.595,-0.268,1.751,-27.405,108.154,89.6
-1.293,-0.089,1.596,-11.169,146.973,72.937
-1.095,-0.05,1.477,12.329,167.419,57.19
-0.99,-0.17,1.373,35.461,175.598,47.791
-0.995,-0.348,1.31,49.316,177.246,45.898
-1.049,-0.487,1.26,49.927,176.208,50.537
-1.183,-0.599,1.225,39.185,175.537,61.462
-1.341,-0.654,1.179,20.508,177.124,76.233
-1.54,-0.682,1.117,-1.77,182.861,92.468
-1.697,-0.658,1.029,-26.001,192.749,106.995
-1.77,-0.567,0.938,-48.218,206.97,117.493
-1.784,-0.471,0.851,-64.453,223.267,122.803
-1.752,-0.386,0.781,-72.693,239.38,123.901
-1.774,-0.294,0.739,-73.608,253.601,121.765
-1.906,-0.161,0.755,-66.345,268.86,119.141
-2.039,-0.151,0.716,-50.11,289.368,120.667
-2.002,-0.31,0.644,-33.081,317.261,125.977
-1.92,-0.472,0.505,-26.123,343.567,130.249
-1.767,-0.569,0.323,-30.701,363.647,129.639
-1.526,-0.571,0.158,-43.091,374.146,123.962
-1.252,-0.509,0.033,-58.228,373.413,113.953
-1.008,-0.417,-0.053,-70.74,361.328,102.356
-0.881,-0.238,-0.092,-79.041,339.111,90.332
-0.818,-0.072,-0.089,-79.285,310.974,81.726
-0.789,0.058,-0.06,-69.763,282.166,78.125
-0.819,0.092,-0.019,-52.673,254.7,79.468
-0.859,0.01,0.011,-33.386,230.469,83.801
-0.878,-0.111,0.036,-18.494,208.74,88.318
-0.917,-0.225,0.046,-11.353,189.758,91.553
-0.984,-0.283,0.084,-11.902,174.438,93.445
-1.119,-0.247,0.133,-16.296,163.513,94.788
-1.242,-0.252,0.14,-20.02,158.02,97.473
-1.234,-0.255,0.108,-23.926,157.288,100.342
-1.113,-0.173,0.067,-27.71,156.86,99.976
-0.987,-0.076,0.008,-29.175,153.442,96.802
-0.847,0.02,-0.044,-27.405,145.813,91.919
-0.754,0.089,-0.091,-22.827,134.766,85.754
-0.696,0.123,-0.121,-16.663,121.46,78.796
-0.637,0.13,-0.115,-10.254,106.934,70.862
-0.598,0.143,-0.096,-4.395,91.064,62.195
-0.564,0.138,-0.072,0.671,75.989,53.894
-0.517,0.111,-0.029,4.517,62.256,46.448
-0.464,0.06,0.024,6.287,50.537,39.063
-0.452,0.012,0.073,5.432,40.527,30.579
-0.439,0.013,0.121,3.113,32.288,21.24
-0.416,0.069,0.167,2.258,25.818,12.268
-0.36,0.112,0.219,5.554,20.569,5.188
-0.263,0.098,0.262,12.085,16.357,0.183
-0.173,0.029,0.288,18.738,12.634,-3.357
-0.123,-0.038,0.314,22.095,8.728,-7.507
-0.099,-0.072,0.367,21.912,5.615,-12.207
-0.087,-0.074,0.456,20.203,2.38,-15.747
-0.128,-0.06,0.544,20.691,0.305,-16.479
-0.162,-0.097,0.619,22.4,0.671,-13.672
-0.141,-0.19,0.643,22.766,4.089,-8.789
-0.02,-0.263,0.651,18.311,7.751,-5.31
0.076,-0.268,0.649,10.071,9.277,-5.432
0.119,-0.214,0.663,1.831,7.324,-8.118
0.131,-0.155,0.695,-2.319,3.784,-11.78
0.13,-0.108,0.734,-0.183,0,-14.832
0.153,-0.122,0.782,6.226,-3.235,-16.724
0.122,-0.195,0.856,13.672,-6.287,-18.066
0.025,-0.262,0.917,20.081,-7.996,-18.25
0.015,-0.323,0.959,23.01,-5.127,-17.639
0.094,-0.372,0.975,21.606,-0.122,-16.846
0.211,-0.382,0.966,17.395,4.089,-17.029
0.321,-0.354,0.951,11.963,5.005,-18.25
0.358,-0.31,0.945,7.629,3.479,-20.081
0.345,-0.287,0.949,6.409,0.854,-21.362
0.329,-0.279,0.968,7.507,-1.648,-22.217
0.339,-0.302,0.98,9.766,-3.418,-22.217
0.388,-0.367,0.979,11.292,-5.371,-22.217
0.401,-0.408,0.97,9.644,-7.446,-22.827
0.373,-0.389,0.976,5.92,-9.277,-23.743
0.313,-0.345,0.987,3.296,-10.437,-23.682
0.269,-0.324,0.984,3.601,-10.864,-22.583
0.272,-0.328,0.984,6.165,-10.681,-20.508
0.297,-0.382,0.974,7.812,-10.803,-17.639
0.313,-0.42,0.957,6.592,-11.78,-15.747
0.333,-0.388,0.951,2.686,-13.55,-15.076
0.341,-0.353,0.964,-0.549,-15.625,-14.343
0.303,-0.324,0.999,-1.099,-17.578,-13.428
0.242,-0.313,1.024,1.038,-18.127,-12.024
0.214,-0.363,1.018,4.089,-16.907,-10.01
0.22,-0.405,1.014,5.31,-14.16,-8.423
0.255,-0.412,1.014,3.845,-11.414,-7.935
0.316,-0.413,1.011,1.953,-8.972,-8.179
0.327,-0.404,1.01,0.305,-7.141,-8.301
0.297,-0.398,1.014,-0.122,-4.944,-7.629
0.243,-0.403,1.01,0.61,-2.808,-6.47
0.204,-0.409,0.99,1.77,-0.366,-5.066
0.229,-0.39,0.956,2.808,1.587,-4.272
0.265,-0.348,0.935,4.333,2.014,-3.662
0.278,-0.338,0.923,7.202,1.099,-3.601
0.26,-0.354,0.911,9.705,-0.366,-3.418
0.223,-0.367,0.9,10.681,-1.099,-3.235
0.183,-0.366,0.899,9.827,-1.099,-3.113
0.164,-0.36,0.892,8.301,-1.282,-2.808
0.159,-0.348,0.89,6.714,-1.831,-2.808
0.176,-0.369,0.875,5.554,-2.38,-2.625
0.193,-0.382,0.867,2.869,-3.113,-2.502
0.188,-0.364,0.86,-0.916,-3.662,-2.808
0.18,-0.339,0.843,-3.296,-3.479,-2.747
0.196,-0.312,0.825,-3.967,-2.991,-2.747
0.216,-0.283,0.813,-2.93,-2.93,-3.235
0.236,-0.288,0.815,-0.244,-3.845,-3.967
0.243,-0.33,0.816,2.197,-5.798,-5.249
0.216,-0.357,0.828,3.113,-7.69,-6.897
0.179,-0.366,0.846,2.625,-8.24,-7.996
0.156,-0.366,0.86,2.441,-7.08,-7.935
0.146,-0.363,0.865,2.93,-4.944,-6.897
0.144,-0.362,0.862,3.601,-2.869,-5.676
0.161,-0.383,0.837,4.333,-2.014,-4.7
-0.473,-0.409,1.922,9.949,-287.354,-55.664
-0.713,-0.405,2.255,11.414,-327.087,-69.946
-0.435,-1.084,2.462,18.982,-355.713,-84.045
-0.27,-1.062,2.412,-1.465,-388.428,-99.792
-0.36,-0.601,1.953,-38.147,-425.354,-112.854
0.033,0.053,1.487,-52.002,-454.102,-118.652
-0.039,0.402,1.58,-16.113,-485.352,-111.328
-1.616,-0.336,1.94,54.443,-533.936,-74.28
-4,-2.043,2.783,124.939,-550.049,11.047
-4,-3.632,3.732,153.137,-451.172,123.535
