aX,aY,aZ,gX,gY,gZ
-1.531,0.561,-0.729,-0.854,-75.256,-17.944
-1.463,0.47,-0.501,7.446,-92.529,-21.301
-1.389,0.42,-0.3,11.047,-102.112,-29.236
-1.273,0.356,-0.131,10.681,-106.079,-40.527
-1.144,0.313,-0.007,7.568,-107.056,-53.772
-1.025,0.269,0.096,3.418,-108.826,-67.627
-0.915,0.231,0.18,0.183,-110.291,-80.688
-0.836,0.18,0.266,-1.038,-114.868,-90.881
-0.809,0.109,0.376,-0.305,-120.605,-97.961
-0.821,0.029,0.497,1.526,-125.61,-102.661
-0.843,-0.065,0.609,3.845,-129.456,-103.821
-0.85,-0.159,0.701,4.761,-132.202,-101.868
-0.853,-0.213,0.791,3.54,-134.521,-98.022
-0.897,-0.204,0.914,1.648,-136.23,-93.018
-0.926,-0.21,1.023,1.404,-135.681,-87.585
-0.951,-0.256,1.15,2.197,-134.216,-83.191
-0.976,-0.292,1.243,1.77,-132.141,-80.444
-0.966,-0.317,1.321,-0.854,-129.456,-79.651
-0.957,-0.351,1.389,-4.333,-127.441,-81.055
-0.963,-0.391,1.463,-8.911,-126.526,-83.13
-0.99,-0.417,1.552,-13.977,-125.671,-84.961
-1.004,-0.466,1.64,-18.188,-123.779,-85.266
-1,-0.545,1.693,-21.851,-121.094,-84.167
-0.942,-0.602,1.704,-27.039,-117.432,-82.581
-0.86,-0.592,1.692,-33.63,-114.197,-81.604
-0.786,-0.536,1.698,-38.025,-111.938,-81.421
-0.739,-0.539,1.725,-37.598,-110.718,-82.214
-0.715,-0.653,1.758,-34.302,-109.436,-83.008
-0.687,-0.781,1.77,-33.875,-107.422,-83.252
-0.625,-0.816,1.76,-38.33,-103.577,-81.97
-0.532,-0.766,1.75,-42.908,-98.328,-78.979
-0.46,-0.725,1.738,-42.114,-92.651,-74.219
-0.39,-0.726,1.728,-35.95,-86.365,-68.359
-0.302,-0.793,1.69,-28.381,-80.2,-62.5
-0.216,-0.848,1.635,-24.231,-74.585,-56.58
-0.182,-0.808,1.613,-23.376,-70.801,-49.438
-0.161,-0.723,1.613,-21.545,-66.833,-41.138
-0.095,-0.661,1.597,-15.991,-60.486,-33.386
-0.005,-0.631,1.568,-8.606,-53.284,-28.076
0.04,-0.616,1.548,-2.563,-46.509,-26.001
0.051,-0.608,1.532,1.709,-40.1,-26.123
0.08,-0.602,1.502,3.845,-32.837,-26.855
0.116,-0.562,1.486,5.066,-25.146,-27.466
0.123,-0.562,1.471,7.019,-17.761,-27.71
0.129,-0.612,1.438,9.46,-10.925,-26.917
0.149,-0.632,1.385,9.827,-4.333,-25.208
0.176,-0.618,1.321,8.484,0.977,-22.522
0.186,-0.615,1.264,8.057,4.822,-18.616
0.196,-0.621,1.22,9.521,7.08,-13.672
0.178,-0.622,1.201,11.597,8.057,-7.69
0.12,-0.611,1.208,14.526,8.484,-1.16
0.039,-0.573,1.254,18.738,10.254,7.202
-0.028,-0.536,1.416,24.353,15.259,16.479
-0.086,-0.484,1.969,29.114,27.771,24.597
0.167,-0.656,2.277,29.541,59.937,27.954
0.66,-0.373,1.029,13,103.455,25.696
-0.066,-0.185,0.872,2.319,99.854,20.203
-1.001,-0.396,1.41,9.583,77.881,13.55
-0.565,-0.245,0.875,3.479,83.923,10.193
-0.4,-0.203,1.084,-1.953,76.111,9.705
-0.146,-0.052,0.99,1.465,68.115,9.949
-0.221,-0.146,1.001,3.845,61.035,6.531
-0.295,-0.269,0.968,5.615,54.626,3.601
-0.33,-0.247,0.954,3.662,49.377,3.479
-0.332,-0.155,0.958,1.465,44.556,3.967
-0.342,-0.106,0.953,1.465,40.833,3.845
-0.385,-0.114,0.946,3.296,37.231,4.089
-0.393,-0.164,0.927,5.371,34.241,5.31
-0.369,-0.221,0.906,6.287,32.104,6.165
-0.36,-0.253,0.899,5.615,30.396,5.737
-0.363,-0.264,0.896,3.235,28.992,4.456
-0.361,-0.261,0.897,0.305,28.076,2.563
-0.353,-0.253,0.899,-2.93,26.978,0.732
-0.352,-0.234,0.905,-5.798,25.696,-1.038
-0.353,-0.193,0.912,-7.874,24.292,-1.953
-0.347,-0.154,0.921,-8.972,22.827,-2.38
-0.32,-0.133,0.922,-8.85,20.996,-2.197
0.582,-0.313,2.392,-24.414,-259.216,-41.565
0.409,-0.154,2.322,-14.038,-333.252,-44.861
0.333,-0.416,2.441,7.385,-410.522,-51.392
-0.331,-0.601,3.152,18.127,-467.773,-68.97
-0.268,-2.552,3.127,27.71,-486.023,-100.281
-0.202,-2.73,3.031,-23.132,-480.713,-140.32
-0.154,-2.453,3.002,-95.276,-472.656,-162.415
-1.933,-2.485,3.428,-159.79,-436.646,-117.92
-4,-1.463,4,-179.077,-316.467,8.606
-1.242,-2.798,4,-95.52,-48.279,140.625
2.416,-2.546,2.014,-99.915,126.77,207.764
1.846,-0.62,1.693,-141.174,127.869,199.219
0.074,0.897,2.662,-117.371,93.689,150.818
-1.043,0.33,3.14,-3.113,133.667,107.666
-1.096,-1.424,2.711,100.952,226.257,78.247
-0.992,-2.259,2.054,108.337,309.875,55.542
-1.111,-1.898,1.658,51.086,358.887,47.18
-1.468,-1.058,1.519,5.249,380.981,64.941
-1.75,-0.633,1.392,9.583,395.691,104.614
-1.924,-0.601,1.24,40.283,403.992,151.367
-2.16,-0.571,1.113,64.392,404.297,187.744
-2.459,-0.454,1.079,72.693,400.696,207.397
-2.786,-0.161,1.049,69.275,398.804,212.769
-3.115,0.104,0.98,66.528,400.635,204.163
-3.533,0.182,0.784,72.632,406.311,186.218
-3.954,0.062,0.442,79.224,409.973,175.293
-4,-0.05,-0.099,72.693,405.029,180.786
-4,0.078,-0.572,48.584,385.803,198.669
-4,0.474,-0.854,16.907,351.257,217.285
-4,1.157,-0.979,-5.31,308.838,223.877
-4,1.982,-1.03,-4.883,268.127,212.463
-3.866,2.18,-1.139,29.846,235.168,179.199
-3.625,1.794,-1.259,75.134,205.444,133.728
-3.407,1.31,-1.276,97.29,173.523,85.449
-3.217,1.066,-1.198,89.966,140.625,39.307
-2.996,1.045,-1.11,66.162,109.619,0.244
-2.688,1.01,-1.038,41.748,78.918,-29.724
-2.359,0.951,-0.976,20.996,45.959,-54.26
-2.114,0.887,-0.851,3.418,11.597,-75.378
-1.965,0.761,-0.677,-8.911,-22.4,-89.905
-1.863,0.601,-0.485,-16.907,-53.955,-95.886
-1.745,0.404,-0.313,-23.865,-80.383,-93.994
-1.583,0.231,-0.188,-33.264,-101.99,-87.219
-1.413,0.146,-0.095,-46.143,-120.789,-78.613
-1.282,0.148,0.004,-58.96,-138.123,-70.19
-1.24,0.178,0.14,-66.65,-153.381,-62.561
-1.205,0.16,0.271,-67.444,-164.124,-56.03
-1.136,0.071,0.383,-65.002,-168.945,-51.392
-1.052,-0.016,0.452,-63.965,-170.349,-49.011
-0.964,-0.076,0.494,-66.284,-170.41,-49.072
-0.904,-0.105,0.52,-70.19,-170.959,-50.842
-0.9,-0.063,0.579,-72.51,-173.096,-54.504
-0.927,-0.06,0.652,-69.519,-174.255,-58.411
-0.992,-0.173,0.734,-62.134,-175.232,-61.89
-1.072,-0.319,0.822,-55.359,-175.049,-63.782
-1.132,-0.416,0.917,-52.551,-173.401,-64.697
-1.109,-0.433,0.984,-52.734,-170.41,-66.162
-1.06,-0.382,1.028,-51.819,-166.992,-69.58
-1.066,-0.338,1.097,-45.593,-165.466,-73.975
-1.101,-0.372,1.187,-33.752,-164.49,-78.613
-1.151,-0.498,1.302,-20.752,-161.682,-82.153
-1.154,-0.641,1.417,-11.292,-157.043,-84.045
-1.134,-0.712,1.538,-8.057,-151.062,-84.534
-1.095,-0.695,1.658,-8.118,-145.691,-83.557
-1.071,-0.613,1.729,-7.019,-140.747,-81.97
-1.058,-0.585,1.834,-1.892,-135.62,-82.031
-1.051,-0.595,1.957,5.676,-127.93,-83.557
-1.023,-0.628,2.045,11.78,-116.028,-86.975
-0.954,-0.708,2.038,13.977,-101.257,-91.675
-0.835,-0.808,1.961,10.864,-85.999,-96.191
-0.686,-0.866,1.85,1.953,-74.402,-98.389
-0.558,-0.872,1.793,-8.362,-67.627,-96.741
-0.482,-0.863,1.806,-14.404,-63.721,-90.393
-0.442,-0.886,1.842,-13.794,-59.082,-78.674
-0.353,-0.922,1.797,-8.911,-51.208,-62.012
-0.197,-0.927,1.674,-3.967,-42.236,-43.64
-0.031,-0.853,1.532,0.488,-35.828,-27.039
0.051,-0.713,1.473,7.08,-32.715,-13.794
0.087,-0.627,1.483,18.555,-30.579,-4.578
0.085,-0.599,1.549,32.471,-25.208,1.221
0.094,-0.641,1.579,44.739,-16.418,4.761
0.107,-0.658,1.554,50.781,-5.615,6.531
0.145,-0.592,1.483,51.697,4.333,7.69
0.2,-0.482,1.398,53.345,11.719,7.69
0.232,-0.433,1.324,60.242,15.381,7.141
0.351,-0.473,1.208,70.618,16.541,6.165
0.505,-0.557,1.105,79.163,13.733,4.272
0.29,-0.903,1.655,81.848,6.714,3.418
-0.104,-1.619,3.525,64.514,19.409,10.132
1.997,-0.037,1.319,4.395,92.529,33.875
1.704,-0.447,2.355,-9.155,116.638,41.687
1.341,-0.28,2.236,-14.038,125.977,44.922
0.298,-0.708,0.978,10.132,166.443,45.41
-0.888,-1.067,1.167,12.451,132.08,21.057
-0.517,-0.299,1.118,-17.639,125.366,18.25
-0.06,0.433,1.11,-18.433,104.004,21.179
0.004,-0.236,1.028,-10.498,96.985,19.653
-0.194,-0.634,0.898,-6.042,89.294,18.372
-0.367,-0.442,0.976,-12.756,81.726,18.188
-0.347,-0.293,1.006,-22.156,77.026,13.916
-0.256,-0.309,0.996,-28.381,71.045,11.23
-0.138,-0.265,1.004,-31.86,62.073,9.155
-0.076,-0.177,1.016,-34.058,51.575,5.188
-0.168,-0.055,1.011,-32.471,40.161,1.587
-0.264,0.05,1.008,-24.963,31.25,1.404
-0.319,0.077,0.998,-12.085,25.269,4.761
-0.342,0.007,0.98,1.038,21.179,9.583
-0.309,-0.119,0.948,11.23,18.372,12.817
-0.274,-0.231,0.937,16.052,15.686,13.55
-0.28,-0.27,0.932,16.663,12.634,12.085
-0.301,-0.26,0.928,14.587,10.315,9.766
-0.297,-0.241,0.935,12.939,8.24,7.874
-0.27,-0.257,0.926,12.207,6.042,6.714
-0.282,-0.244,0.926,11.414,3.479,5.615
-0.316,-0.204,0.933,10.803,1.221,4.639
-0.318,-0.212,0.925,10.864,-0.183,4.395
-0.316,-0.235,0.91,11.047,-1.221,4.333
-0.319,-0.259,0.895,10.193,-1.892,3.906
-0.318,-0.278,0.881,8.057,-2.319,3.113
0.537,-0.462,2.131,-19.043,-220.337,-48.096
0.531,-0.334,2.295,-10.742,-286.316,-55.908
0.315,-0.193,2.216,11.719,-355.774,-74.158
-0.157,-0.875,2.607,46.204,-415.283,-106.201
-1.172,-1.596,3.277,62.805,-437.683,-130.371
-0.732,-2.84,3.405,68.237,-402.161,-142.7
-0.136,-3.428,3.31,-2.808,-345.032,-123.108
-2.589,-1.962,4,-119.446,-272.095,-57.434
0.024,-1.346,4,-121.704,-103.577,39.673
2.493,-1.272,2.56,-62.195,26.978,110.168
2.089,-0.83,2.292,-22.522,42.419,121.277
0.762,-0.515,3.122,7.69,37.598,96.68
0.137,-0.985,3.498,42.786,89.355,75.867
0.288,-1.49,3.12,53.284,171.448,69.214
0.263,-1.342,2.698,30.762,234.314,70.862
-0.211,-0.891,2.581,10.376,268.372,80.383
-0.793,-0.736,2.574,19.043,292.358,99.548
-1.193,-0.963,2.471,42.419,314.819,125.305
-1.532,-1.064,2.355,51.697,332.275,152.649
-1.891,-0.901,2.249,45.166,342.59,175.903
-2.231,-0.654,2.174,37.537,349.548,190.918
-2.507,-0.479,2.033,36.377,356.689,196.655
-2.694,-0.45,1.798,40.161,362.671,193.97
-2.847,-0.498,1.54,42.297,362.549,187.622
-3.036,-0.604,1.308,39.795,356.323,183.838
-3.25,-0.717,1.068,30.457,346.985,185.852
-3.414,-0.713,0.76,13.367,335.693,193.481
-3.633,-0.547,0.398,-7.874,320.679,203.369
-3.819,-0.122,-0.02,-28.198,301.697,211.914
-3.881,0.356,-0.442,-38.513,278.381,210.937
-3.808,0.751,-0.773,-33.936,251.221,193.054
-3.683,1.035,-0.99,-17.334,221.313,158.264
-3.525,1.032,-1.135,7.263,191.223,113.647
-3.319,0.769,-1.245,28.625,161.926,68.237
-3.063,0.553,-1.301,32.593,132.263,28.076
-2.805,0.581,-1.293,21.545,103.455,-3.418
-2.545,0.718,-1.259,10.193,76.477,-26.245
-2.249,0.752,-1.234,8.057,51.025,-40.833
-1.952,0.677,-1.203,11.047,26.062,-49.316
-1.719,0.584,-1.133,12.207,1.221,-53.772
-1.507,0.508,-1.038,9.216,-22.522,-55.054
-1.31,0.468,-0.94,3.113,-44.434,-53.65
-1.13,0.461,-0.828,-3.418,-63.904,-50.903
-0.974,0.469,-0.717,-7.69,-81.299,-47.485
-0.843,0.448,-0.607,-9.216,-96.191,-44.25
-0.752,0.4,-0.472,-9.216,-109.314,-42.664
-0.721,0.364,-0.312,-8.667,-119.324,-42.725
-0.715,0.321,-0.142,-7.141,-124.146,-43.884
-0.716,0.245,0.029,-4.944,-125.488,-45.349
-0.704,0.153,0.17,-3.235,-122.742,-47.729
-0.69,0.089,0.299,-3.479,-118.225,-51.208
-0.699,0.049,0.418,-3.967,-113.281,-55.237
-0.708,0.008,0.525,-2.808,-108.459,-58.899
-0.699,-0.063,0.607,-0.427,-103.821,-61.523
-0.693,-0.13,0.672,1.648,-100.769,-63.66
-0.707,-0.181,0.743,3.418,-100.098,-65.063
-0.741,-0.224,0.817,5.371,-101.013,-65.796
-0.764,-0.278,0.899,7.141,-102.6,-65.857
-0.792,-0.328,0.981,7.751,-104.309,-66.467
-0.83,-0.367,1.057,7.69,-106.384,-67.566
-0.855,-0.374,1.125,6.958,-107.849,-68.909
-0.867,-0.386,1.188,6.653,-109.192,-69.519
-0.887,-0.402,1.267,7.385,-111.145,-69.946
-0.922,-0.471,1.339,8.423,-113.22,-70.496
-0.946,-0.558,1.393,7.019,-113.77,-70.129
-0.906,-0.609,1.433,1.892,-113.098,-69.031
-0.851,-0.567,1.441,-4.944,-112.183,-67.505
-0.8,-0.531,1.463,-9.705,-111.938,-65.613
-0.758,-0.536,1.495,-11.23,-112.122,-63.354
-0.744,-0.579,1.533,-11.475,-112.915,-61.279
-0.744,-0.637,1.564,-13.245,-113.403,-59.692
-0.703,-0.673,1.567,-17.761,-112.183,-58.289
-0.633,-0.644,1.568,-23.743,-109.741,-56.946
-0.581,-0.592,1.582,-27.527,-106.995,-55.481
-0.55,-0.565,1.597,-27.222,-104.004,-53.711
-0.524,-0.567,1.614,-24.536,-99.426,-51.453
-0.469,-0.573,1.649,-21.79,-93.445,-49.194
-0.418,-0.59,1.674,-20.935,-86.67,-47.241
-0.351,-0.639,1.67,-22.705,-79.834,-44.373
-0.282,-0.622,1.649,-28.748,-72.815,-41.138
-0.209,-0.561,1.604,-35.767,-66.833,-37.476
-0.137,-0.512,1.553,-40.161,-61.462,-33.203
-0.076,-0.488,1.511,-40.71,-56.641,-28.503
-0.031,-0.501,1.473,-38.879,-52.551,-23.56
0.014,-0.547,1.428,-36.682,-48.34,-18.311
0.051,-0.565,1.385,-35.95,-44.434,-13.123
0.08,-0.56,1.347,-35.706,-40.833,-7.996
0.106,-0.533,1.3,-33.752,-37.292,-3.113
0.129,-0.51,1.238,-28.259,-34.119,2.075
0.187,-0.525,1.133,-19.897,-32.166,8.057
0.254,-0.535,1.008,-10.681,-33.936,13.733
0.173,-0.571,1.034,-2.136,-40.894,18.066
-0.376,-0.871,2.527,3.906,-45.41,23.926
-2.451,-3.122,4,-10.803,5.249,58.899
4,-0.287,-1.991,-48.035,181.824,120.789
-1.656,0.241,3.999,-65.857,100.83,107.666
0.458,0.607,0.307,-4.15,124.939,59.082
-0.961,-1.925,1.477,12.512,132.812,16.846
0.185,-0.567,1.007,-8.606,110.229,17.517
0.229,0.12,1.223,-22.827,84.412,6.897
-0.233,-0.24,1.134,-16.907,71.228,-5.493
-0.407,-0.269,1.029,-15.015,55.664,-2.502
-0.305,-0.061,1.037,-13.672,44.373,0.61
-0.294,0,1.027,-9.46,35.339,3.174
-0.327,-0.155,0.986,-3.357,28.564,5.859
-0.302,-0.153,0.965,0.61,22.4,7.263
-0.298,-0.096,0.962,4.211,17.029,7.874
-0.343,-0.157,0.937,8.728,12.573,8.85
-0.353,-0.197,0.91,11.475,9.155,9.155
-0.326,-0.238,0.891,11.658,6.775,8.362
-0.324,-0.29,0.873,9.583,5.31,7.08
-0.349,-0.271,0.872,6.042,4.272,5.066
-0.344,-0.228,0.875,2.502,3.662,3.235
-0.341,-0.197,0.892,0.61,3.174,2.197
-0.358,-0.168,0.903,0.427,2.686,2.075
-0.351,-0.145,0.911,1.404,2.075,2.38
-0.327,-0.159,0.905,3.601,1.099,3.174
-0.315,-0.2,0.901,5.249,0.122,3.723
-0.339,-0.204,0.894,5.554,-1.526,3.418
0.318,-0.33,2.277,22.034,-298.828,-26.672
0.086,-0.526,2.32,36.194,-362.915,-38.513
-0.3,-0.771,2.928,49.5,-420.776,-60.242
-0.12,-1.551,3.032,48.401,-444.58,-88.257
-0.279,-1.654,2.796,10.01,-449.646,-113.281
-0.187,-1.206,2.621,-24.292,-450.684,-138.062
0.057,-1.177,2.24,-20.02,-436.707,-149.902
-1.865,-0.498,3.108,0.793,-405.64,-134.338
-4,-1.943,4,49.133,-306.335,-77.698
-2.258,-3.872,4,78.796,-50.659,1.77
0.168,-3.644,2.989,-8.362,144.348,64.758
1.079,-1.856,1.968,-129.761,211.304,85.938
0.631,0.188,2.021,-176.27,210.327,83.618
-0.046,0.976,2.349,-104.98,214.294,81.97
-0.39,-0.07,2.295,25.146,245.239,87.585
-0.679,-1.341,2.106,108.093,285.828,90.454
-1.093,-1.818,2.001,104.858,323.181,91.797
-1.504,-1.365,1.879,57.19,357.849,99.182
-1.791,-0.737,1.651,24.719,389.832,116.577
-1.913,-0.374,1.35,24.658,414.368,142.822
-2.121,-0.247,1.135,39.978,425.11,170.959
-2.352,-0.109,0.989,51.208,425.72,194.031
-2.739,-0.013,0.868,53.223,424.377,208.191
-3.368,-0.055,0.635,48.401,425.476,214.844
-4,-0.126,0.193,35.706,428.65,220.764
-4,-0.212,-0.398,10.803,426.025,235.535
-4,-0.149,-1.004,-29.114,408.752,249.146
-4,0.482,-1.534,-77.637,374.39,245.483
-4,1.583,-1.817,-105.53,325.073,218.079
-3.965,2.158,-1.891,-78.857,270.142,165.955
-3.773,1.768,-1.837,-16.235,218.262,103.027
-3.67,1.004,-1.637,31.494,170.715,44.434
-3.597,0.512,-1.4,42.114,132.812,-1.77
-3.466,0.356,-1.226,28.015,106.995,-31.616
-3.167,0.339,-1.201,10.559,88.989,-44.006
-2.698,0.289,-1.279,-1.404,69.641,-43.762
-2.257,0.3,-1.355,-10.803,42.053,-40.161
-1.925,0.43,-1.338,-18.188,4.333,-38.818
-1.695,0.544,-1.218,-18.188,-38.391,-40.283
-1.605,0.574,-0.988,-10.925,-80.933,-44.556
-1.611,0.51,-0.694,0.183,-116.272,-49.622
-1.642,0.384,-0.398,10.315,-139.465,-54.138
-1.623,0.225,-0.141,15.564,-151.245,-57.495
-1.575,0.13,0.058,14.709,-155.151,-59.204
-1.465,0.114,0.164,9.338,-154.358,-59.082
-1.326,0.148,0.214,2.808,-153.015,-59.753
-1.226,0.219,0.259,-1.953,-154.297,-63.11
-1.21,0.27,0.337,-2.625,-157.959,-69.092
-1.259,0.228,0.452,0.977,-162.415,-75.806
-1.285,0.15,0.541,4.211,-164.856,-82.52
-1.329,0.102,0.654,4.7,-167.053,-89.111
-1.351,0.075,0.759,4.456,-167.297,-93.628
-1.337,0.05,0.831,4.272,-166.504,-96.008
-1.321,0.023,0.892,4.7,-166.687,-96.68
-1.346,-0.001,0.985,5.493,-169.434,-96.802
-1.38,-0.034,1.106,6.653,-172.607,-96.863
-1.427,-0.074,1.256,7.935,-174.133,-97.168
-1.482,-0.123,1.441,9.155,-172.668,-96.741
-1.527,-0.198,1.602,10.254,-167.786,-95.947
-1.489,-0.291,1.709,10.559,-159.607,-93.994
-1.407,-0.329,1.748,8.118,-150.085,-91.37
-1.315,-0.348,1.784,5.676,-140.625,-89.661
-1.24,-0.403,1.832,4.395,-131.165,-89.661
-1.154,-0.474,1.866,3.113,-120.422,-90.881
-1.024,-0.537,1.866,0,-108.276,-93.872
-0.857,-0.589,1.83,-5.127,-95.947,-97.961
-0.704,-0.646,1.794,-11.475,-84.717,-102.661
-0.566,-0.723,1.77,-17.334,-74.097,-105.774
-0.438,-0.817,1.766,-22.4,-62.134,-106.201
-0.323,-0.912,1.756,-25.879,-49.622,-102.539
-0.192,-1.001,1.696,-29.114,-36.987,-94.482
-0.038,-1.02,1.569,-32.41,-26.245,-81.665
0.086,-0.941,1.436,-33.936,-19.531,-66.162
0.215,-0.797,1.243,-29.785,-17.151,-49.438
0.384,-0.672,1.045,-17.334,-21.179,-32.104
0.418,-0.597,0.955,4.517,-33.936,-15.442
-0.315,-0.254,1.514,31.677,-52.002,4.761
-2.289,-0.806,4,80.933,-40.649,52.124
3.494,-4,0.413,194.458,127.563,147.766
1.87,-4,3.564,19.409,144.897,198.425
3.134,0.612,2.265,-145.02,160.583,244.629
0.266,2.049,3.061,-52.734,229.431,227.6
0.25,-3.188,1.009,72.754,259.399,132.69
-0.006,-2.633,0.885,23.01,230.53,98.022
0.343,0.224,1.549,-47.791,173.584,68.604
0.473,-0.261,1.209,-40.283,160.889,19.714
-0.25,-0.839,1.138,-47.913,136.536,4.15
-0.075,-0.211,1.189,-68.298,106.384,-1.099
0.173,0.509,1.184,-67.322,82.886,-7.69
0.073,0.606,1.181,-40.344,60.913,-4.639
-0.178,0.558,1.155,-3.906,40.283,6.104
-0.212,0.281,1.05,31.372,26.794,18.677
-0.203,-0.286,0.905,56.03,18.86,27.283
-0.165,-0.589,0.841,59.998,12.878,28.442
-0.158,-0.596,0.828,48.462,8.545,23.376
-0.21,-0.611,0.835,31.86,5.127,15.442
-0.26,-0.534,0.86,14.954,2.258,7.629
-0.305,-0.365,0.903,1.587,0.427,1.587
-0.294,-0.267,0.916,-5.432,-0.854,-1.526
-0.288,-0.207,0.924,-6.714,-2.38,-2.258
-0.256,-0.219,0.906,-4.761,-4.761,-1.831
-0.25,-0.265,0.897,-2.93,-6.897,-1.343
-0.319,-0.245,0.903,-2.625,-8.972,-1.892
-0.336,-0.247,0.899,-3.235,-9.766,-2.197
-0.306,-0.3,0.881,-4.517,-9.888,-2.502
-0.308,-0.278,0.886,-7.385,-10.315,-3.723
-0.337,-0.178,0.902,-9.949,-10.986,-4.822
-0.358,-0.146,0.907,-9.521,-11.169,-4.883
-0.385,-0.144,0.915,-7.263,-11.169,-3.967
-0.38,-0.159,0.9,-4.761,-10.315,-2.808
-0.374,-0.194,0.89,-3.113,-9.338,-2.136
-0.396,-0.203,0.89,-2.441,-8.179,-1.77
-0.382,-0.225,0.881,-2.808,-6.592,-1.77
-0.363,-0.23,0.88,-3.601,-5.127,-1.953
-0.35,-0.203,0.877,-5.188,-4.028,-2.258
-0.374,-0.168,0.906,-6.104,-3.601,-2.502
-0.351,-0.15,0.907,-5.737,-3.418,-2.502
-0.342,-0.128,0.922,-4.089,-3.967,-1.953
-0.31,-0.155,0.901,-1.77,-5.127,-1.404
0.347,-0.276,2.172,9.155,-285.217,-40.833
0.336,-0.4,2.216,22.339,-357.422,-42.48
-0.036,-0.836,2.57,33.813,-420.044,-59.753
-0.632,-1.483,2.818,36.743,-447.754,-90.576
-0.877,-1.771,2.811,22.156,-445.129,-124.329
-0.766,-1.961,2.897,3.662,-421.936,-157.166
-0.054,-2.411,2.007,-5.371,-380.493,-163.94
-3.47,-1.813,3.916,-53.711,-323.853,-125.061
-3.407,-2.315,4,-63.782,-161.316,-32.837
0.712,-2.688,2.857,-47.546,69.275,56.458
1.898,-1.888,1.568,-73.975,149.536,95.825
1.281,-0.355,1.736,-91.614,131.653,83.984
0.2,0.363,2.416,-37.72,124.268,63.232
-0.279,-0.468,2.555,65.43,168.03,59.326
-0.224,-1.568,2.24,131.592,231.934,66.04
-0.214,-1.922,1.932,122.864,282.166,76.782
-0.454,-1.336,1.828,77.393,312.073,92.468
-0.762,-0.535,1.776,53.345,331.421,115.54
-0.933,-0.189,1.67,69.153,346.924,144.531
-1.151,-0.189,1.627,98.999,355.408,171.143
-1.478,-0.245,1.656,115.601,358.704,188.904
-2.014,-0.247,1.642,112.244,363.77,199.707
-2.579,-0.211,1.472,94.849,371.643,205.811
-3.02,0.042,1.111,69.275,377.991,208.496
-3.267,0.411,0.656,47.546,378.052,207.092
-3.417,0.651,0.235,38.086,366.577,201.721
-3.585,0.625,-0.075,37.72,343.689,191.65
-3.956,0.38,-0.295,32.227,314.697,179.565
-4,0.25,-0.499,9.949,286.194,169.189
-4,0.467,-0.799,-22.4,262.573,158.264
-4,0.924,-1.129,-48.34,241.516,140.991
-4,1.517,-1.349,-54.749,216.431,112.671
-3.896,1.783,-1.456,-32.776,184.204,70.801
-3.547,1.517,-1.468,3.967,146.545,21.484
-3.243,1.043,-1.385,28.992,105.591,-21.301
-2.934,0.722,-1.257,29.541,63.049,-50.842
-2.572,0.616,-1.113,13.733,21.545,-65.186
-2.233,0.615,-0.957,-3.357,-17.944,-68.237
-1.941,0.612,-0.795,-13.367,-55.481,-65.002
-1.722,0.541,-0.601,-16.602,-89.722,-59.692
-1.565,0.435,-0.39,-17.944,-117.92,-55.054
-1.45,0.319,-0.176,-21.667,-138.489,-52.124
-1.333,0.244,0.017,-28.381,-151.062,-50.842
-1.211,0.23,0.171,-36.438,-156.677,-50.476
-1.084,0.226,0.286,-42.175,-157.349,-50.842
-0.941,0.216,0.353,-45.41,-154.846,-51.575
-0.821,0.189,0.379,-46.326,-152.039,-53.406
-0.738,0.148,0.405,-45.898,-150.696,-55.725
-0.693,0.066,0.44,-44.922,-151.367,-58.594
-0.687,-0.044,0.504,-45.776,-153.259,-60.303
-0.725,-0.069,0.606,-49.622,-155.762,-60.059
-0.782,-0.045,0.734,-52.246,-157.227,-57.617
-0.862,0.01,0.867,-48.95,-156.067,-53.955
-0.918,-0.011,0.994,-39.673,-152.283,-50.842
-0.928,-0.093,1.079,-30.09,-146.606,-49.744
-0.927,-0.187,1.161,-24.597,-141.052,-52.185
-0.916,-0.222,1.222,-23.926,-136.902,-58.105
-0.916,-0.197,1.301,-24.475,-134.216,-65.369
-0.937,-0.177,1.407,-22.461,-131.653,-72.266
-0.986,-0.262,1.538,-16.052,-128.418,-77.82
-1.036,-0.389,1.686,-9.705,-123.291,-80.322
-1.01,-0.49,1.781,-7.751,-114.38,-80.872
-0.919,-0.488,1.81,-10.742,-103.638,-81.177
-0.833,-0.382,1.815,-14.099,-93.323,-81.848
-0.702,-0.334,1.793,-12.756,-83.862,-83.13
-0.567,-0.412,1.769,-9.583,-75.867,-84.839
-0.468,-0.464,1.809,-10.803,-69.519,-87.158
-0.462,-0.428,1.907,-15.625,-62.195,-89.539
-0.438,-0.487,1.945,-18.555,-50.72,-90.515
-0.326,-0.604,1.872,-21.301,-35.95,-88.928
-0.187,-0.643,1.735,-27.771,-22.827,-84.595
-0.096,-0.603,1.601,-33.691,-14.221,-77.209
-0.037,-0.574,1.476,-34.241,-10.071,-66.956
-0.002,-0.571,1.362,-28.32,-8.667,-54.016
0.058,-0.563,1.196,-20.63,-9.338,-39.734
0.232,-0.523,0.928,-12.878,-13.672,-25.208
0.33,-0.449,0.722,-5.371,-27.222,-13.184
0.248,-0.413,0.699,2.991,-48.157,-4.028
-0.505,0.171,1.376,11.841,-69.031,7.874
